,concept:name,time:timestamp
260725,Insert Fine Notification,2007-02-01 18:17:31.906586+00:00
260725,Add penalty,2008-04-30 23:03:59.487083+00:00
260725,Send for Credit Collection,2011-01-22 04:49:35.487083+00:00
260750,Insert Fine Notification,2006-10-09 22:39:12.168701+00:00
260750,Add penalty,2007-12-02 19:11:55.471430+00:00
260750,Send for Credit Collection,2010-08-25 00:57:31.471430+00:00
260761,Insert Fine Notification,2006-10-09 22:39:12.168701+00:00
260761,Add penalty,2007-12-02 19:11:55.471430+00:00
260761,Send for Credit Collection,2010-08-25 00:57:31.471430+00:00
260791,Insert Fine Notification,2006-10-07 21:03:47.804869+00:00
260791,Add penalty,2008-02-10 16:55:06.851375+00:00
260791,Send for Credit Collection,2010-11-02 22:40:42.851375+00:00
260862,Insert Fine Notification,2006-10-15 08:39:19.901625+00:00
260862,Add penalty,2008-04-16 08:05:01.712451+00:00
260862,Send for Credit Collection,2011-01-07 13:50:37.712451+00:00
260870,Insert Fine Notification,2006-10-14 01:39:33.263417+00:00
260870,Add penalty,2008-01-16 19:51:45.968727+00:00
260870,Send for Credit Collection,2010-10-09 01:37:21.968727+00:00
260882,Insert Fine Notification,2006-10-08 20:11:27.965379+00:00
260882,Add penalty,2007-12-06 01:16:01.471477+00:00
260882,Send for Credit Collection,2010-08-28 07:01:37.471477+00:00
260884,Insert Fine Notification,2006-10-13 22:35:57.645130+00:00
260884,Add penalty,2008-04-04 06:05:35.533887+00:00
260884,Send for Credit Collection,2010-12-26 11:51:11.533887+00:00
260933,Insert Fine Notification,2006-11-03 22:24:06.432669+00:00
260933,Add penalty,2007-10-09 18:49:22.564323+00:00
260933,Send for Credit Collection,2010-07-02 00:34:58.564323+00:00
260942,Insert Fine Notification,2006-10-08 15:17:00.665510+00:00
260942,Add penalty,2007-12-15 14:37:00.581382+00:00
260942,Send for Credit Collection,2010-07-11 16:43:43.781382+00:00
260971,Insert Fine Notification,2006-11-04 19:43:39.521644+00:00
260971,Add penalty,2007-12-14 07:24:52.518635+00:00
260971,Send for Credit Collection,2010-07-10 09:31:35.718635+00:00
261003,Insert Fine Notification,2006-11-03 06:00:47.484224+00:00
261003,Add penalty,2007-12-13 02:06:03.624398+00:00
261003,Send for Credit Collection,2010-07-09 04:12:46.824398+00:00
261031,Insert Fine Notification,2006-11-06 15:19:54.185109+00:00
261031,Add penalty,2007-11-05 05:52:22.055452+00:00
261031,Send for Credit Collection,2010-06-01 07:59:05.255452+00:00
261033,Insert Fine Notification,2006-12-07 03:44:17.832320+00:00
261033,Add penalty,2008-03-28 17:09:46.097813+00:00
261033,Send for Credit Collection,2010-10-23 19:16:29.297813+00:00
261040,Insert Fine Notification,2006-12-04 01:29:59.735679+00:00
261040,Add penalty,2007-12-18 11:32:26.896940+00:00
261040,Send for Credit Collection,2010-07-14 13:39:10.096940+00:00
261049,Insert Fine Notification,2007-02-24 14:44:11.886928+00:00
261049,Add penalty,2008-07-17 22:54:17.879874+00:00
261049,Send for Credit Collection,2009-12-10 09:39:25.079874+00:00
261058,Insert Fine Notification,2006-12-07 23:57:39.270572+00:00
261058,Add penalty,2008-01-26 05:25:11.617418+00:00
261058,Send for Credit Collection,2010-08-22 07:31:54.817418+00:00
261099,Insert Fine Notification,2006-12-06 15:38:22.879349+00:00
261099,Add penalty,2008-04-12 07:45:47.066401+00:00
261099,Send for Credit Collection,2010-11-07 09:52:30.266401+00:00
261112,Insert Fine Notification,2006-10-14 01:39:33.263417+00:00
261112,Add penalty,2008-01-16 19:51:45.968727+00:00
261112,Send for Credit Collection,2010-10-09 01:37:21.968727+00:00
261126,Insert Fine Notification,2006-10-08 20:11:27.965379+00:00
261126,Add penalty,2007-12-06 01:16:01.471477+00:00
261126,Send for Credit Collection,2010-08-28 07:01:37.471477+00:00
261142,Insert Fine Notification,2006-10-15 04:35:41.775965+00:00
261142,Add penalty,2008-02-11 08:50:27.675339+00:00
261142,Send for Credit Collection,2010-11-03 14:36:03.675339+00:00
261155,Insert Fine Notification,2006-10-14 07:26:52.839152+00:00
261155,Add penalty,2008-03-03 12:02:31.241018+00:00
261155,Send for Credit Collection,2010-11-24 17:48:07.241018+00:00
261224,Insert Fine Notification,2006-10-10 15:11:34.065345+00:00
261224,Add penalty,2008-01-08 22:11:51.712914+00:00
261224,Send for Credit Collection,2010-10-01 03:57:27.712914+00:00
261230,Insert Fine Notification,2006-10-13 07:01:35.492090+00:00
261230,Add penalty,2008-02-11 08:39:38.793663+00:00
261230,Send for Credit Collection,2010-11-03 14:25:14.793663+00:00
261281,Insert Fine Notification,2006-10-12 22:24:06.432669+00:00
261281,Add penalty,2007-09-17 18:49:22.564323+00:00
261281,Send for Credit Collection,2010-06-10 00:34:58.564323+00:00
261321,Insert Fine Notification,2006-10-09 05:19:13.852371+00:00
261321,Add penalty,2007-10-06 17:03:44.866885+00:00
261321,Send for Credit Collection,2010-06-28 22:49:20.866885+00:00
261353,Insert Fine Notification,2006-10-17 00:00:00+00:00
261353,Add penalty,2007-12-09 21:12:55.499355+00:00
261353,Send for Credit Collection,2010-09-01 02:58:31.499355+00:00
261355,Insert Fine Notification,2006-10-15 07:51:33.046785+00:00
261355,Add penalty,2008-03-01 14:19:18.211371+00:00
261355,Send for Credit Collection,2010-11-22 20:04:54.211371+00:00
261404,Insert Fine Notification,2006-10-11 11:22:04.774824+00:00
261404,Add penalty,2008-11-27 02:10:03.291604+00:00
261404,Send for Credit Collection,2011-08-20 07:55:39.291604+00:00
261411,Insert Fine Notification,2006-10-16 20:26:52.322103+00:00
261411,Add penalty,2008-05-22 19:25:51.000316+00:00
261411,Send for Credit Collection,2011-02-13 01:11:27.000316+00:00
261498,Insert Fine Notification,2006-10-17 00:00:00+00:00
261498,Add penalty,2007-10-03 22:09:16.772535+00:00
261498,Send for Credit Collection,2010-06-26 03:54:52.772535+00:00
261500,Insert Fine Notification,2006-10-14 16:48:45.709114+00:00
261500,Add penalty,2008-02-12 10:22:53.588259+00:00
261500,Send for Credit Collection,2010-11-04 16:08:29.588259+00:00
261502,Insert Fine Notification,2006-10-17 00:00:00+00:00
261502,Add penalty,2007-10-03 22:09:16.772535+00:00
261502,Send for Credit Collection,2010-06-26 03:54:52.772535+00:00
261514,Insert Fine Notification,2006-10-17 00:00:00+00:00
261514,Add penalty,2007-10-03 22:09:16.772535+00:00
261514,Send for Credit Collection,2010-06-26 03:54:52.772535+00:00
261579,Insert Fine Notification,2006-10-12 20:21:32.177672+00:00
261579,Add penalty,2007-12-12 16:47:37.164682+00:00
261579,Send for Credit Collection,2010-09-03 22:33:13.164682+00:00
261619,Insert Fine Notification,2006-10-13 15:56:43.323603+00:00
261619,Add penalty,2008-02-18 04:21:15.022502+00:00
261619,Send for Credit Collection,2010-11-10 10:06:51.022502+00:00
261623,Insert Fine Notification,2006-10-16 01:14:23.206372+00:00
261623,Add penalty,2007-11-26 06:19:30.401422+00:00
261623,Send for Credit Collection,2010-08-18 12:05:06.401422+00:00
261688,Insert Fine Notification,2006-10-12 20:21:32.177672+00:00
261688,Add penalty,2007-12-12 16:47:37.164682+00:00
261688,Send for Credit Collection,2010-09-03 22:33:13.164682+00:00
261772,Insert Fine Notification,2006-11-05 00:53:17.562934+00:00
261772,Add penalty,2008-05-03 08:07:02.857154+00:00
261772,Send for Credit Collection,2011-01-24 13:52:38.857154+00:00
261784,Insert Fine Notification,2006-11-08 00:00:00+00:00
261784,Add penalty,2007-07-28 05:50:44.723417+00:00
261784,Send for Credit Collection,2010-04-19 11:36:20.723417+00:00
261880,Insert Fine Notification,2006-10-15 15:28:20.364483+00:00
261880,Add penalty,2008-05-17 16:45:23.034929+00:00
261880,Send for Credit Collection,2011-02-07 22:30:59.034929+00:00
261929,Insert Fine Notification,2006-10-16 02:15:43.339359+00:00
261929,Add penalty,2008-03-16 15:28:49.007608+00:00
261929,Send for Credit Collection,2010-12-07 21:14:25.007608+00:00
261952,Insert Fine Notification,2006-10-15 15:28:20.364483+00:00
261952,Add penalty,2008-05-17 16:45:23.034929+00:00
261952,Send for Credit Collection,2011-02-07 22:30:59.034929+00:00
261956,Insert Fine Notification,2006-10-12 04:08:11.687228+00:00
261956,Add penalty,2007-02-25 13:01:02.349180+00:00
261956,Send for Credit Collection,2009-11-17 18:46:38.349180+00:00
261972,Insert Fine Notification,2006-10-12 18:39:22.226398+00:00
261972,Add penalty,2007-10-10 00:21:46.253304+00:00
261972,Send for Credit Collection,2010-07-02 06:07:22.253304+00:00
261974,Insert Fine Notification,2006-10-14 20:34:37.725551+00:00
261974,Add penalty,2008-01-25 17:48:25.662004+00:00
261974,Send for Credit Collection,2010-10-17 23:34:01.662004+00:00
261976,Insert Fine Notification,2006-11-04 19:06:01.879815+00:00
261976,Add penalty,2008-03-22 00:47:17.518570+00:00
261976,Send for Credit Collection,2010-12-13 06:32:53.518570+00:00
261978,Insert Fine Notification,2006-10-15 04:07:36.665714+00:00
261978,Add penalty,2008-03-07 23:03:42.399004+00:00
261978,Send for Credit Collection,2010-11-29 04:49:18.399004+00:00
261985,Insert Fine Notification,2006-10-13 01:12:36.428417+00:00
261985,Add penalty,2008-04-09 07:49:27.077324+00:00
261985,Send for Credit Collection,2010-12-31 13:35:03.077324+00:00
261993,Insert Fine Notification,2006-10-17 00:00:00+00:00
261993,Add penalty,2007-08-22 19:46:20.690998+00:00
261993,Send for Credit Collection,2010-05-15 01:31:56.690998+00:00
262027,Insert Fine Notification,2006-10-17 00:00:00+00:00
262027,Add penalty,2007-10-29 04:49:56.341745+00:00
262027,Send for Credit Collection,2010-07-21 10:35:32.341745+00:00
262050,Insert Fine Notification,2006-10-15 04:21:25.859173+00:00
262050,Add penalty,2008-02-25 20:05:43.000433+00:00
262050,Send for Credit Collection,2010-11-18 01:51:19.000433+00:00
262074,Insert Fine Notification,2006-10-17 00:00:00+00:00
262074,Add penalty,2007-08-22 19:46:20.690998+00:00
262074,Send for Credit Collection,2010-05-15 01:31:56.690998+00:00
262076,Insert Fine Notification,2006-10-17 00:00:00+00:00
262076,Add penalty,2008-01-09 08:50:37.748503+00:00
262076,Send for Credit Collection,2010-10-01 14:36:13.748503+00:00
262087,Insert Fine Notification,2006-10-17 00:00:00+00:00
262087,Add penalty,2007-12-11 22:00:52.952921+00:00
262087,Send for Credit Collection,2010-09-03 03:46:28.952921+00:00
262157,Insert Fine Notification,2006-10-17 00:00:00+00:00
262157,Add penalty,2008-02-20 04:12:14.829101+00:00
262157,Send for Credit Collection,2010-11-12 09:57:50.829101+00:00
262208,Insert Fine Notification,2006-10-17 00:00:00+00:00
262208,Add penalty,2007-08-23 08:48:55.922124+00:00
262208,Send for Credit Collection,2010-05-15 14:34:31.922124+00:00
262210,Insert Fine Notification,2006-12-10 00:00:00+00:00
262210,Add penalty,2008-03-02 00:14:18.714945+00:00
262210,Send for Credit Collection,2010-11-23 05:59:54.714945+00:00
262260,Insert Fine Notification,2006-11-07 23:31:09.120000+00:00
262260,Add penalty,2008-07-01 00:33:49.176164+00:00
262260,Send for Credit Collection,2011-03-24 06:19:25.176164+00:00
262264,Insert Fine Notification,2006-11-03 22:52:29.672616+00:00
262264,Add penalty,2008-10-03 21:02:52.765081+00:00
262264,Send for Credit Collection,2011-06-27 02:48:28.765081+00:00
262308,Insert Fine Notification,2006-10-14 12:13:03.402085+00:00
262308,Add penalty,2008-06-15 00:21:12.748444+00:00
262308,Send for Credit Collection,2011-03-08 06:06:48.748444+00:00
262320,Insert Fine Notification,2006-10-17 00:00:00+00:00
262320,Add penalty,2008-05-01 23:12:24.119635+00:00
262320,Send for Credit Collection,2011-01-23 04:58:00.119635+00:00
262322,Insert Fine Notification,2006-10-15 01:37:47.688338+00:00
262322,Add penalty,2007-09-14 07:38:10.885322+00:00
262322,Send for Credit Collection,2010-06-06 13:23:46.885322+00:00
262329,Insert Fine Notification,2006-10-14 14:35:35.673066+00:00
262329,Add penalty,2007-12-29 12:10:29.639597+00:00
262329,Send for Credit Collection,2010-09-20 17:56:05.639597+00:00
262348,Insert Fine Notification,2006-10-11 08:57:01.407626+00:00
262348,Add penalty,2007-10-21 22:35:39.448560+00:00
262348,Send for Credit Collection,2010-07-14 04:21:15.448560+00:00
262350,Insert Fine Notification,2006-10-11 19:28:42.549230+00:00
262350,Add penalty,2007-11-11 10:05:05.368264+00:00
262350,Send for Credit Collection,2010-08-03 15:50:41.368264+00:00
262388,Insert Fine Notification,2006-10-17 00:00:00+00:00
262388,Add penalty,2008-01-29 23:46:31.371993+00:00
262388,Send for Credit Collection,2010-10-22 05:32:07.371993+00:00
262401,Insert Fine Notification,2006-10-15 22:45:08.325316+00:00
262401,Add penalty,2007-11-24 21:35:04.371967+00:00
262401,Send for Credit Collection,2010-08-17 03:20:40.371967+00:00
262408,Insert Fine Notification,2006-11-05 01:08:20.352303+00:00
262408,Add penalty,2008-01-02 12:22:58.966545+00:00
262408,Send for Credit Collection,2010-09-24 18:08:34.966545+00:00
262476,Insert Fine Notification,2006-12-07 01:02:56.414944+00:00
262476,Add penalty,2007-12-10 07:26:33.418459+00:00
262476,Send for Credit Collection,2010-09-01 13:12:09.418459+00:00
262489,Insert Fine Notification,2006-12-08 06:37:20.762532+00:00
262489,Add penalty,2008-01-22 23:14:52.666899+00:00
262489,Send for Credit Collection,2010-10-15 05:00:28.666899+00:00
262502,Insert Fine Notification,2006-12-05 07:11:57.960959+00:00
262502,Add penalty,2008-07-11 21:45:15.230397+00:00
262502,Send for Credit Collection,2011-04-04 03:30:51.230397+00:00
262591,Insert Fine Notification,2006-10-13 22:35:57.645130+00:00
262591,Add penalty,2008-04-04 06:05:35.533887+00:00
262591,Send for Credit Collection,2010-12-26 11:51:11.533887+00:00
262611,Insert Fine Notification,2006-10-14 20:12:04.060080+00:00
262611,Add penalty,2008-03-10 19:45:15.560758+00:00
262611,Send for Credit Collection,2010-12-02 01:30:51.560758+00:00
262623,Insert Fine Notification,2006-10-12 18:39:22.226398+00:00
262623,Add penalty,2007-10-10 00:21:46.253304+00:00
262623,Send for Credit Collection,2010-07-02 06:07:22.253304+00:00
262630,Insert Fine Notification,2006-10-14 17:11:29.216223+00:00
262630,Add penalty,2007-12-19 17:35:48.553060+00:00
262630,Send for Credit Collection,2010-09-10 23:21:24.553060+00:00
262642,Insert Fine Notification,2006-10-12 05:01:25.752823+00:00
262642,Add penalty,2007-12-28 16:33:21.021627+00:00
262642,Send for Credit Collection,2010-09-19 22:18:57.021627+00:00
262644,Insert Fine Notification,2006-10-15 15:28:20.364483+00:00
262644,Add penalty,2008-05-17 16:45:23.034929+00:00
262644,Send for Credit Collection,2011-02-07 22:30:59.034929+00:00
262663,Insert Fine Notification,2006-10-12 18:39:22.226398+00:00
262663,Add penalty,2007-10-10 00:21:46.253304+00:00
262663,Send for Credit Collection,2010-07-02 06:07:22.253304+00:00
262667,Insert Fine Notification,2006-10-13 13:10:46.950890+00:00
262667,Add penalty,2007-08-03 20:29:07.230825+00:00
262667,Send for Credit Collection,2010-04-26 02:14:43.230825+00:00
262687,Insert Fine Notification,2006-11-02 07:32:04.891098+00:00
262687,Add penalty,2007-11-26 09:43:42.883911+00:00
262687,Send for Credit Collection,2010-08-18 15:29:18.883911+00:00
262745,Insert Fine Notification,2006-11-05 16:11:20.733253+00:00
262745,Add penalty,2008-06-24 03:02:08.734986+00:00
262745,Send for Credit Collection,2011-03-17 08:47:44.734986+00:00
262763,Insert Fine Notification,2006-10-17 00:00:00+00:00
262763,Add penalty,2007-10-09 10:03:54.332297+00:00
262763,Send for Credit Collection,2010-07-01 15:49:30.332297+00:00
262778,Insert Fine Notification,2006-10-16 00:25:18.268650+00:00
262778,Add penalty,2008-09-14 20:03:32.162609+00:00
262778,Send for Credit Collection,2011-06-08 01:49:08.162609+00:00
262817,Insert Fine Notification,2006-11-06 04:35:41.775965+00:00
262817,Add penalty,2008-03-04 08:50:27.675339+00:00
262817,Send for Credit Collection,2010-11-25 14:36:03.675339+00:00
262853,Insert Fine Notification,2006-11-05 07:26:52.839152+00:00
262853,Add penalty,2008-03-25 12:02:31.241018+00:00
262853,Send for Credit Collection,2010-12-16 17:48:07.241018+00:00
262937,Insert Fine Notification,2006-11-08 00:00:00+00:00
262937,Add penalty,2008-06-12 06:40:51.309414+00:00
262937,Send for Credit Collection,2011-03-05 12:26:27.309414+00:00
262999,Insert Fine Notification,2006-11-06 07:14:54.919551+00:00
262999,Add penalty,2008-02-21 20:08:14.181752+00:00
262999,Send for Credit Collection,2010-11-14 01:53:50.181752+00:00
263001,Insert Fine Notification,2006-11-05 07:41:49.772252+00:00
263001,Add penalty,2008-01-02 07:10:26.432797+00:00
263001,Send for Credit Collection,2010-09-24 12:56:02.432797+00:00
263028,Insert Fine Notification,2006-10-30 06:27:28.514169+00:00
263028,Add penalty,2007-08-31 15:35:44.922205+00:00
263028,Send for Credit Collection,2010-05-23 21:21:20.922205+00:00
263030,Insert Fine Notification,2006-11-05 10:08:42.840897+00:00
263030,Add penalty,2008-02-13 07:46:30.362220+00:00
263030,Send for Credit Collection,2010-11-05 13:32:06.362220+00:00
263064,Insert Fine Notification,2006-10-29 05:16:28.951083+00:00
263064,Add penalty,2007-12-10 19:24:26.877025+00:00
263064,Send for Credit Collection,2010-09-02 01:10:02.877025+00:00
263077,Insert Fine Notification,2006-11-05 14:14:02.381062+00:00
263077,Add penalty,2007-09-22 16:45:18.133831+00:00
263077,Send for Credit Collection,2010-06-14 22:30:54.133831+00:00
263091,Insert Fine Notification,2006-11-05 16:38:26.195166+00:00
263091,Add penalty,2007-12-08 02:50:35.503609+00:00
263091,Send for Credit Collection,2010-08-30 08:36:11.503609+00:00
263196,Insert Fine Notification,2006-12-30 20:16:29.443724+00:00
263196,Add penalty,2008-03-18 12:55:46.664836+00:00
263196,Send for Credit Collection,2010-12-09 18:41:22.664836+00:00
263244,Insert Fine Notification,2006-12-29 22:54:20.014340+00:00
263244,Add penalty,2008-05-23 04:51:04.476187+00:00
263244,Send for Credit Collection,2011-02-13 10:36:40.476187+00:00
263266,Insert Fine Notification,2006-12-28 07:11:57.960959+00:00
263266,Add penalty,2008-08-03 21:45:15.230397+00:00
263266,Send for Credit Collection,2011-04-27 03:30:51.230397+00:00
263304,Insert Fine Notification,2006-11-04 20:00:17.590498+00:00
263304,Add penalty,2008-02-05 23:12:21.444153+00:00
263304,Send for Credit Collection,2010-10-29 04:57:57.444153+00:00
263325,Insert Fine Notification,2006-11-04 20:00:17.590498+00:00
